,Product,Minimum,Maximum,Average,Date
54,Potato White KG,12.0,14.0,13.0,2017-02-20
55,Pumpkin KG,21.0,22.0,21.0,2017-02-20
56,Raddish Red KG,12.0,15.0,13.0,2017-02-20
57,Raddish White(Local) KG,12.0,15.0,13.0,2017-02-20
58,Red Cabbbage KG,50.0,55.0,53.0,2017-02-20
59,Spinach Leaf KG,30.0,35.0,33.0,2017-02-20
60,Squash(Long) KG,15.0,20.0,18.0,2017-02-20
61,Sugarbeet KG,60.0,70.0,65.0,2017-02-20
62,Sweet Orange KG,100.0,110.0,105.0,2017-02-20
63,Sweet Potato KG,60.0,65.0,63.0,2017-02-20
64,Sword Bean KG,40.0,45.0,42.0,2017-02-20
65,Tamarind KG,100.0,110.0,105.0,2017-02-20
66,Tofu KG,80.0,90.0,85.0,2017-02-20
67,Tomato Big(Nepali) KG,30.0,35.0,33.0,2017-02-20
68,Tomato Small(Local) KG,15.0,20.0,18.0,2017-02-20
69,Turnip A KG,30.0,35.0,33.0,2017-02-20
70,Water Melon(Green) KG,45.0,50.0,48.0,2017-02-20
71,Yam KG,40.0,45.0,43.0,2017-02-20
0,Apple(Jholey) KG,100.0,110.0,105.0,2017-02-21
1,Arum KG,40.0,45.0,42.0,2017-02-21
2,Bakula KG,60.0,70.0,65.0,2017-02-21
3,Bamboo Shoot KG,120.0,130.0,125.0,2017-02-21
4,Banana Per Dozen,70.0,80.0,75.0,2017-02-21
5,Barela KG,25.0,30.0,28.0,2017-02-21
6,Bitter Gourd KG,100.0,110.0,105.0,2017-02-21
7,Bottle Gourd KG,35.0,40.0,38.0,2017-02-21
8,Brd Leaf Mustard KG,25.0,30.0,28.0,2017-02-21
9,Brinjal Long KG,30.0,35.0,33.0,2017-02-21
10,Brinjal Round KG,30.0,35.0,33.0,2017-02-21
11,Brocauli KG,30.0,35.0,33.0,2017-02-21
12,Cabbage(Local) KG,10.0,12.0,11.0,2017-02-21
13,Capsicum KG,30.0,35.0,33.0,2017-02-21
14,Carrot(Local) KG,25.0,30.0,28.0,2017-02-21
15,Cauli Local KG,15.0,20.0,18.0,2017-02-21
16,Cauli Terai KG,10.0,15.0,12.0,2017-02-21
17,Celery KG,90.0,100.0,95.0,2017-02-21
18,Chilli Dry KG,270.0,280.0,275.0,2017-02-21
19,Chilli Green KG,45.0,50.0,48.0,2017-02-21
20,Christophine KG,25.0,30.0,28.0,2017-02-21
21,Clive Dry KG,200.0,210.0,205.0,2017-02-21
22,Clive Green KG,70.0,80.0,75.0,2017-02-21
23,Coriander Green KG,30.0,40.0,36.0,2017-02-21
24,Cress Leaf KG,30.0,35.0,33.0,2017-02-21
25,Cucumber(Local) KG,35.0,40.0,38.0,2017-02-21
26,Fennel Leaf KG,35.0,40.0,38.0,2017-02-21
27,Fenugreek Leaf KG,30.0,35.0,33.0,2017-02-21
28,Fish Fresh KG,220.0,225.0,223.0,2017-02-21
29,French Bean(Local) KG,40.0,45.0,42.0,2017-02-21
30,Garlic Dry Chinese KG,340.0,350.0,345.0,2017-02-21
31,Garlic Dry Nepali KG,310.0,320.0,315.0,2017-02-21
32,Garlic Green KG,60.0,70.0,64.0,2017-02-21
33,Ginger KG,40.0,50.0,45.0,2017-02-21
34,Grapes(Green) KG,100.0,110.0,105.0,2017-02-21
35,Green Peas KG,40.0,45.0,42.0,2017-02-21
36,Jack Fruit KG,50.0,60.0,55.0,2017-02-21
37,Knolkhol KG,30.0,35.0,33.0,2017-02-21
38,Lettuce KG,35.0,40.0,38.0,2017-02-21
39,Lime KG,400.0,450.0,425.0,2017-02-21
40,Mint KG,90.0,100.0,95.0,2017-02-21
41,Mombin KG,75.0,80.0,78.0,2017-02-21
42,Mushroom(Kanya) KG,70.0,80.0,75.0,2017-02-21
43,Mustard Leaf KG,30.0,35.0,33.0,2017-02-21
44,Okara KG,100.0,110.0,105.0,2017-02-21
45,Onion Dry (Indian) KG,22.0,24.0,23.0,2017-02-21
46,Onion Green KG,20.0,25.0,22.0,2017-02-21
47,Orange(Nepali) KG,60.0,70.0,65.0,2017-02-21
48,Papaya(Nepali) KG,50.0,60.0,55.0,2017-02-21
49,Parseley KG,90.0,100.0,95.0,2017-02-21
50,Pear(Local) KG,100.0,110.0,105.0,2017-02-21
51,Pineapple 1 Pc,100.0,110.0,105.0,2017-02-21
52,Pomegranate KG,210.0,220.0,215.0,2017-02-21
53,Potato Red KG,18.0,20.0,19.0,2017-02-21
54,Potato White KG,12.0,14.0,13.0,2017-02-21
55,Pumpkin KG,25.0,30.0,28.0,2017-02-21
56,Raddish Red KG,10.0,12.0,11.0,2017-02-21
57,Raddish White(Local) KG,10.0,12.0,11.0,2017-02-21
58,Red Cabbbage KG,50.0,55.0,53.0,2017-02-21
59,Spinach Leaf KG,30.0,35.0,33.0,2017-02-21
60,Squash(Long) KG,15.0,20.0,18.0,2017-02-21
61,Sugarbeet KG,60.0,70.0,65.0,2017-02-21
62,Sweet Orange KG,100.0,110.0,105.0,2017-02-21
63,Sweet Potato KG,60.0,65.0,63.0,2017-02-21
64,Sword Bean KG,40.0,45.0,42.0,2017-02-21
65,Tamarind KG,100.0,110.0,105.0,2017-02-21
66,Tofu KG,80.0,90.0,85.0,2017-02-21
67,Tomato Big(Nepali) KG,30.0,35.0,33.0,2017-02-21
68,Tomato Small(Local) KG,15.0,20.0,18.0,2017-02-21
69,Turnip A KG,30.0,35.0,33.0,2017-02-21
70,Water Melon(Green) KG,40.0,45.0,43.0,2017-02-21
71,Yam KG,50.0,60.0,55.0,2017-02-21
0,Apple(Jholey) KG,100.0,110.0,105.0,2017-02-22
1,Arum KG,40.0,45.0,42.0,2017-02-22
2,Bakula KG,60.0,70.0,65.0,2017-02-22
3,Bamboo Shoot KG,120.0,130.0,125.0,2017-02-22
4,Banana Per Dozen,70.0,80.0,75.0,2017-02-22
5,Barela KG,25.0,30.0,28.0,2017-02-22
6,Bitter Gourd KG,100.0,110.0,105.0,2017-02-22
7,Bottle Gourd KG,35.0,40.0,38.0,2017-02-22
8,Brd Leaf Mustard KG,25.0,30.0,28.0,2017-02-22
9,Brinjal Long KG,30.0,35.0,33.0,2017-02-22
10,Brinjal Round KG,30.0,35.0,33.0,2017-02-22
11,Brocauli KG,30.0,35.0,33.0,2017-02-22
12,Cabbage(Local) KG,10.0,12.0,11.0,2017-02-22
13,Capsicum KG,30.0,35.0,33.0,2017-02-22
14,Carrot(Local) KG,25.0,30.0,28.0,2017-02-22
15,Cauli Local KG,15.0,20.0,18.0,2017-02-22
16,Cauli Terai KG,10.0,15.0,12.0,2017-02-22
17,Celery KG,90.0,100.0,95.0,2017-02-22
18,Chilli Dry KG,270.0,280.0,275.0,2017-02-22
19,Chilli Green KG,45.0,50.0,48.0,2017-02-22
20,Christophine KG,25.0,30.0,28.0,2017-02-22
21,Clive Dry KG,200.0,210.0,205.0,2017-02-22
22,Clive Green KG,70.0,80.0,75.0,2017-02-22
23,Coriander Green KG,30.0,40.0,35.0,2017-02-22
24,Cress Leaf KG,30.0,35.0,33.0,2017-02-22
25,Cucumber(Local) KG,35.0,40.0,38.0,2017-02-22
26,Fennel Leaf KG,35.0,40.0,38.0,2017-02-22
27,Fenugreek Leaf KG,30.0,35.0,33.0,2017-02-22
28,Fish Fresh KG,220.0,225.0,223.0,2017-02-22
29,French Bean(Local) KG,35.0,40.0,38.0,2017-02-22
30,Garlic Dry Chinese KG,340.0,350.0,345.0,2017-02-22
31,Garlic Dry Nepali KG,310.0,320.0,315.0,2017-02-22
32,Garlic Green KG,60.0,70.0,65.0,2017-02-22
33,Ginger KG,40.0,50.0,45.0,2017-02-22
34,Grapes(Green) KG,100.0,110.0,105.0,2017-02-22
35,Green Peas KG,40.0,45.0,42.0,2017-02-22
36,Jack Fruit KG,50.0,60.0,55.0,2017-02-22
37,Knolkhol KG,30.0,35.0,33.0,2017-02-22
38,Lettuce KG,35.0,40.0,38.0,2017-02-22
39,Lime KG,400.0,450.0,425.0,2017-02-22
40,Mint KG,90.0,100.0,95.0,2017-02-22
41,Mombin KG,70.0,80.0,75.0,2017-02-22
42,Mushroom(Kanya) KG,70.0,80.0,75.0,2017-02-22
43,Mustard Leaf KG,30.0,35.0,33.0,2017-02-22
44,Okara KG,100.0,110.0,105.0,2017-02-22
45,Onion Dry (Indian) KG,22.0,24.0,23.0,2017-02-22
46,Onion Green KG,15.0,20.0,18.0,2017-02-22
47,Orange(Nepali) KG,60.0,70.0,65.0,2017-02-22
48,Papaya(Nepali) KG,50.0,55.0,53.0,2017-02-22
49,Parseley KG,90.0,100.0,95.0,2017-02-22
50,Pear(Local) KG,100.0,110.0,105.0,2017-02-22
51,Pineapple 1 Pc,100.0,110.0,105.0,2017-02-22
52,Pomegranate KG,210.0,220.0,215.0,2017-02-22
53,Potato Red KG,18.0,20.0,19.0,2017-02-22
54,Potato White KG,12.0,14.0,13.0,2017-02-22
55,Pumpkin KG,25.0,30.0,28.0,2017-02-22
56,Raddish Red KG,25.0,30.0,28.0,2017-02-22
57,Raddish White(Local) KG,10.0,12.0,11.0,2017-02-22
58,Red Cabbbage KG,50.0,55.0,53.0,2017-02-22
59,Spinach Leaf KG,30.0,35.0,33.0,2017-02-22
60,Squash(Long) KG,15.0,20.0,18.0,2017-02-22
61,Sugarbeet KG,60.0,70.0,65.0,2017-02-22
62,Sweet Orange KG,100.0,110.0,105.0,2017-02-22
63,Sweet Potato KG,60.0,65.0,63.0,2017-02-22
64,Sword Bean KG,40.0,45.0,42.0,2017-02-22
65,Tamarind KG,100.0,110.0,105.0,2017-02-22
66,Tofu KG,80.0,90.0,85.0,2017-02-22
67,Tomato Big(Nepali) KG,25.0,30.0,28.0,2017-02-22
68,Tomato Small(Local) KG,15.0,20.0,18.0,2017-02-22
69,Turnip A KG,30.0,35.0,33.0,2017-02-22
70,Water Melon(Green) KG,40.0,45.0,43.0,2017-02-22
71,Yam KG,50.0,60.0,55.0,2017-02-22
0,Apple(Jholey) KG,100.0,110.0,105.0,2017-02-23
1,Arum KG,40.0,45.0,42.0,2017-02-23
2,Bakula KG,60.0,70.0,65.0,2017-02-23
3,Bamboo Shoot KG,120.0,130.0,125.0,2017-02-23
4,Banana Per Dozen,70.0,80.0,75.0,2017-02-23
5,Barela KG,25.0,30.0,28.0,2017-02-23
6,Bitter Gourd KG,100.0,110.0,105.0,2017-02-23
7,Bottle Gourd KG,35.0,40.0,38.0,2017-02-23
8,Brd Leaf Mustard KG,25.0,30.0,28.0,2017-02-23
9,Brinjal Long KG,30.0,35.0,33.0,2017-02-23
10,Brinjal Round KG,30.0,35.0,33.0,2017-02-23
11,Brocauli KG,30.0,35.0,33.0,2017-02-23
12,Cabbage(Local) KG,10.0,12.0,11.0,2017-02-23
13,Capsicum KG,35.0,40.0,38.0,2017-02-23
14,Carrot(Local) KG,25.0,30.0,28.0,2017-02-23
15,Cauli Local KG,15.0,20.0,18.0,2017-02-23
16,Cauli Terai KG,10.0,15.0,12.0,2017-02-23
17,Celery KG,90.0,100.0,95.0,2017-02-23
18,Chilli Dry KG,270.0,280.0,275.0,2017-02-23
19,Chilli Green KG,60.0,65.0,62.0,2017-02-23
20,Christophine KG,25.0,30.0,28.0,2017-02-23
21,Clive Dry KG,200.0,210.0,205.0,2017-02-23
22,Clive Green KG,70.0,80.0,75.0,2017-02-23
23,Coriander Green KG,30.0,40.0,35.0,2017-02-23
24,Cress Leaf KG,30.0,35.0,33.0,2017-02-23
25,Cucumber(Local) KG,50.0,60.0,55.0,2017-02-23
26,Fennel Leaf KG,35.0,40.0,38.0,2017-02-23
27,Fenugreek Leaf KG,30.0,35.0,33.0,2017-02-23
28,Fish Fresh KG,220.0,225.0,223.0,2017-02-23
29,French Bean(Local) KG,35.0,40.0,38.0,2017-02-23
30,Garlic Dry Chinese KG,340.0,350.0,345.0,2017-02-23
31,Garlic Dry Nepali KG,310.0,320.0,315.0,2017-02-23
32,Garlic Green KG,60.0,70.0,65.0,2017-02-23
33,Ginger KG,40.0,50.0,45.0,2017-02-23
34,Grapes(Green) KG,60.0,70.0,65.0,2017-02-23
35,Green Peas KG,40.0,45.0,42.0,2017-02-23
36,Jack Fruit KG,50.0,60.0,55.0,2017-02-23
37,Knolkhol KG,30.0,35.0,33.0,2017-02-23
38,Lettuce KG,35.0,40.0,38.0,2017-02-23
39,Lime KG,400.0,450.0,425.0,2017-02-23
40,Mint KG,90.0,100.0,95.0,2017-02-23
41,Mombin KG,70.0,80.0,75.0,2017-02-23
42,Mushroom(Kanya) KG,70.0,80.0,75.0,2017-02-23
43,Mustard Leaf KG,30.0,35.0,33.0,2017-02-23
44,Okara KG,100.0,110.0,105.0,2017-02-23
45,Onion Dry (Indian) KG,22.0,24.0,23.0,2017-02-23
46,Onion Green KG,15.0,20.0,18.0,2017-02-23
47,Orange(Nepali) KG,60.0,70.0,65.0,2017-02-23
48,Papaya(Nepali) KG,50.0,60.0,55.0,2017-02-23
49,Parseley KG,90.0,100.0,95.0,2017-02-23
50,Pear(Local) KG,100.0,110.0,105.0,2017-02-23
51,Pineapple 1 Pc,100.0,110.0,105.0,2017-02-23
52,Pomegranate KG,210.0,220.0,215.0,2017-02-23
53,Potato Red KG,18.0,20.0,19.0,2017-02-23
54,Potato White KG,12.0,14.0,13.0,2017-02-23
55,Pumpkin KG,25.0,30.0,28.0,2017-02-23
56,Raddish Red KG,30.0,35.0,33.0,2017-02-23
57,Raddish White(Local) KG,10.0,12.0,11.0,2017-02-23
58,Red Cabbbage KG,50.0,55.0,53.0,2017-02-23
59,Spinach Leaf KG,30.0,35.0,33.0,2017-02-23
60,Squash(Long) KG,15.0,20.0,18.0,2017-02-23
61,Sugarbeet KG,60.0,70.0,65.0,2017-02-23
62,Sweet Orange KG,100.0,110.0,105.0,2017-02-23
63,Sweet Potato KG,60.0,65.0,63.0,2017-02-23
64,Sword Bean KG,40.0,45.0,42.0,2017-02-23
65,Tamarind KG,100.0,110.0,105.0,2017-02-23
66,Tofu KG,80.0,90.0,85.0,2017-02-23
67,Tomato Big(Nepali) KG,25.0,30.0,28.0,2017-02-23
68,Tomato Small(Local) KG,15.0,20.0,18.0,2017-02-23
69,Turnip A KG,30.0,35.0,33.0,2017-02-23
70,Water Melon(Green) KG,35.0,40.0,38.0,2017-02-23
71,Yam KG,50.0,60.0,55.0,2017-02-23
0,Apple(Jholey) KG,100.0,110.0,105.0,2017-02-25
1,Arum KG,40.0,45.0,42.0,2017-02-25
2,Bakula KG,60.0,70.0,65.0,2017-02-25
3,Bamboo Shoot KG,120.0,130.0,125.0,2017-02-25
4,Banana Per Dozen,70.0,80.0,75.0,2017-02-25
5,Barela KG,25.0,33.0,29.0,2017-02-25
6,Bitter Gourd KG,100.0,110.0,105.0,2017-02-25
7,Bottle Gourd KG,40.0,45.0,42.0,2017-02-25
8,Brd Leaf Mustard KG,25.0,30.0,28.0,2017-02-25
9,Brinjal Long KG,30.0,35.0,33.0,2017-02-25
10,Brinjal Round KG,30.0,35.0,33.0,2017-02-25
11,Brocauli KG,40.0,48.0,44.0,2017-02-25
12,Cabbage(Local) KG,10.0,12.0,11.0,2017-02-25
13,Capsicum KG,25.0,30.0,28.0,2017-02-25
14,Carrot(Local) KG,25.0,30.0,28.0,2017-02-25
15,Cauli Local KG,15.0,20.0,18.0,2017-02-25
16,Cauli Terai KG,10.0,15.0,12.0,2017-02-25
17,Celery KG,90.0,100.0,95.0,2017-02-25
18,Chilli Dry KG,270.0,280.0,275.0,2017-02-25
19,Chilli Green KG,55.0,60.0,59.0,2017-02-25
20,Christophine KG,25.0,30.0,28.0,2017-02-25
21,Clive Dry KG,200.0,210.0,205.0,2017-02-25
22,Clive Green KG,70.0,80.0,75.0,2017-02-25
23,Coriander Green KG,30.0,40.0,35.0,2017-02-25
24,Cress Leaf KG,30.0,35.0,33.0,2017-02-25
25,Cucumber(Local) KG,50.0,60.0,54.0,2017-02-25
26,Fennel Leaf KG,35.0,40.0,38.0,2017-02-25
27,Fenugreek Leaf KG,30.0,35.0,33.0,2017-02-25
28,Fish Fresh KG,220.0,225.0,223.0,2017-02-25
29,French Bean(Local) KG,35.0,40.0,38.0,2017-02-25
30,Garlic Dry Chinese KG,340.0,350.0,345.0,2017-02-25
31,Garlic Dry Nepali KG,310.0,320.0,315.0,2017-02-25
32,Garlic Green KG,60.0,70.0,64.0,2017-02-25
33,Ginger KG,40.0,50.0,45.0,2017-02-25
34,Grapes(Green) KG,100.0,110.0,105.0,2017-02-25
35,Green Peas KG,50.0,60.0,55.0,2017-02-25
36,Jack Fruit KG,50.0,60.0,55.0,2017-02-25
37,Knolkhol KG,30.0,35.0,33.0,2017-02-25
38,Lettuce KG,35.0,40.0,38.0,2017-02-25
39,Lime KG,400.0,450.0,425.0,2017-02-25
40,Mint KG,90.0,100.0,95.0,2017-02-25
41,Mombin KG,70.0,80.0,76.0,2017-02-25
42,Mushroom(Kanya) KG,90.0,100.0,95.0,2017-02-25
43,Mustard Leaf KG,30.0,35.0,33.0,2017-02-25
44,Okara KG,100.0,110.0,105.0,2017-02-25
45,Onion Dry (Indian) KG,22.0,24.0,23.0,2017-02-25
46,Onion Green KG,15.0,20.0,18.0,2017-02-25
47,Orange(Nepali) KG,60.0,70.0,65.0,2017-02-25
48,Papaya(Nepali) KG,50.0,60.0,55.0,2017-02-25
49,Parseley KG,90.0,100.0,95.0,2017-02-25
50,Pear(Local) KG,100.0,110.0,105.0,2017-02-25
51,Pineapple 1 Pc,100.0,110.0,105.0,2017-02-25
52,Pomegranate KG,210.0,220.0,215.0,2017-02-25
53,Potato Red KG,18.0,20.0,19.0,2017-02-25
54,Potato White KG,12.0,14.0,13.0,2017-02-25
55,Pumpkin KG,25.0,30.0,28.0,2017-02-25
56,Raddish Red KG,30.0,35.0,33.0,2017-02-25
57,Raddish White(Local) KG,10.0,12.0,11.0,2017-02-25
58,Red Cabbbage KG,50.0,55.0,53.0,2017-02-25
59,Spinach Leaf KG,30.0,35.0,33.0,2017-02-25
60,Squash(Long) KG,15.0,20.0,18.0,2017-02-25
61,Sugarbeet KG,60.0,70.0,65.0,2017-02-25
62,Sweet Orange KG,100.0,110.0,105.0,2017-02-25
63,Sweet Potato KG,60.0,65.0,63.0,2017-02-25
64,Sword Bean KG,40.0,50.0,45.0,2017-02-25
65,Tamarind KG,100.0,110.0,105.0,2017-02-25
66,Tofu KG,80.0,90.0,85.0,2017-02-25
67,Tomato Big(Nepali) KG,25.0,30.0,28.0,2017-02-25
68,Tomato Small(Local) KG,15.0,20.0,18.0,2017-02-25
69,Turnip A KG,30.0,35.0,33.0,2017-02-25
70,Water Melon(Green) KG,35.0,40.0,38.0,2017-02-25
71,Yam KG,50.0,60.0,55.0,2017-02-25
0,Apple(Jholey) KG,100.0,110.0,105.0,2017-02-26
1,Arum KG,40.0,45.0,42.0,2017-02-26
2,Bakula KG,60.0,70.0,65.0,2017-02-26
3,Bamboo Shoot KG,120.0,130.0,125.0,2017-02-26
4,Banana Per Dozen,70.0,80.0,75.0,2017-02-26
5,Barela KG,25.0,30.0,28.0,2017-02-26
6,Bitter Gourd KG,95.0,100.0,98.0,2017-02-26
7,Bottle Gourd KG,35.0,40.0,38.0,2017-02-26
8,Brd Leaf Mustard KG,20.0,25.0,22.0,2017-02-26
9,Brinjal Long KG,30.0,35.0,33.0,2017-02-26
10,Brinjal Round KG,30.0,35.0,33.0,2017-02-26
11,Brocauli KG,25.0,30.0,28.0,2017-02-26
12,Cabbage(Local) KG,12.0,15.0,13.0,2017-02-26
13,Capsicum KG,30.0,35.0,33.0,2017-02-26
14,Carrot(Local) KG,25.0,30.0,28.0,2017-02-26
15,Cauli Local KG,15.0,20.0,18.0,2017-02-26
16,Cauli Terai KG,10.0,15.0,12.0,2017-02-26
17,Celery KG,90.0,100.0,95.0,2017-02-26
18,Chilli Dry KG,270.0,280.0,275.0,2017-02-26
19,Chilli Green KG,50.0,55.0,52.0,2017-02-26
20,Christophine KG,25.0,30.0,28.0,2017-02-26
21,Clive Dry KG,200.0,210.0,205.0,2017-02-26
22,Clive Green KG,70.0,80.0,75.0,2017-02-26
23,Coriander Green KG,20.0,25.0,22.0,2017-02-26
24,Cress Leaf KG,30.0,35.0,33.0,2017-02-26
25,Cucumber(Local) KG,35.0,40.0,38.0,2017-02-26
26,Fennel Leaf KG,35.0,40.0,38.0,2017-02-26
27,Fenugreek Leaf KG,30.0,35.0,33.0,2017-02-26
28,Fish Fresh KG,220.0,225.0,223.0,2017-02-26
29,French Bean(Local) KG,35.0,40.0,38.0,2017-02-26
30,Garlic Dry Chinese KG,340.0,350.0,345.0,2017-02-26
31,Garlic Dry Nepali KG,310.0,320.0,315.0,2017-02-26
32,Garlic Green KG,50.0,60.0,55.0,2017-02-26
33,Ginger KG,40.0,50.0,45.0,2017-02-26
34,Grapes(Green) KG,120.0,130.0,125.0,2017-02-26
35,Green Peas KG,40.0,45.0,42.0,2017-02-26
36,Jack Fruit KG,50.0,60.0,55.0,2017-02-26
37,Knolkhol KG,30.0,35.0,33.0,2017-02-26
38,Lettuce KG,35.0,40.0,38.0,2017-02-26
39,Lime KG,400.0,450.0,425.0,2017-02-26
40,Mint KG,90.0,100.0,95.0,2017-02-26
41,Mombin KG,70.0,80.0,75.0,2017-02-26
42,Mushroom(Kanya) KG,100.0,110.0,105.0,2017-02-26
43,Mustard Leaf KG,30.0,35.0,33.0,2017-02-26
44,Okara KG,95.0,100.0,98.0,2017-02-26
45,Onion Dry (Indian) KG,22.0,24.0,23.0,2017-02-26
46,Onion Green KG,15.0,20.0,18.0,2017-02-26
47,Orange(Nepali) KG,60.0,70.0,65.0,2017-02-26
48,Papaya(Nepali) KG,50.0,60.0,55.0,2017-02-26
49,Parseley KG,90.0,100.0,95.0,2017-02-26
50,Pear(Local) KG,100.0,110.0,105.0,2017-02-26
51,Pineapple 1 Pc,100.0,110.0,105.0,2017-02-26
52,Pomegranate KG,210.0,220.0,215.0,2017-02-26
53,Potato Red KG,18.0,20.0,19.0,2017-02-26
54,Potato White KG,12.0,14.0,13.0,2017-02-26
55,Pumpkin KG,25.0,30.0,28.0,2017-02-26
56,Raddish Red KG,30.0,35.0,33.0,2017-02-26
57,Raddish White(Local) KG,10.0,15.0,12.0,2017-02-26
58,Red Cabbbage KG,50.0,55.0,53.0,2017-02-26
59,Spinach Leaf KG,30.0,35.0,33.0,2017-02-26
60,Squash(Long) KG,15.0,20.0,18.0,2017-02-26
61,Sugarbeet KG,60.0,70.0,65.0,2017-02-26
62,Sweet Orange KG,100.0,110.0,105.0,2017-02-26
63,Sweet Potato KG,60.0,65.0,63.0,2017-02-26
64,Sword Bean KG,40.0,45.0,42.0,2017-02-26
65,Tamarind KG,100.0,110.0,105.0,2017-02-26
66,Tofu KG,80.0,90.0,85.0,2017-02-26
67,Tomato Big(Nepali) KG,25.0,30.0,28.0,2017-02-26
68,Tomato Small(Local) KG,15.0,20.0,18.0,2017-02-26
69,Turnip A KG,30.0,35.0,33.0,2017-02-26
70,Water Melon(Green) KG,35.0,40.0,38.0,2017-02-26
71,Yam KG,50.0,60.0,55.0,2017-02-26
0,Apple(Jholey) KG,100.0,110.0,105.0,2017-02-27
1,Arum KG,45.0,50.0,48.0,2017-02-27
2,Bakula KG,60.0,70.0,65.0,2017-02-27
3,Bamboo Shoot KG,120.0,130.0,125.0,2017-02-27
4,Banana Per Dozen,70.0,80.0,75.0,2017-02-27
5,Barela KG,25.0,30.0,28.0,2017-02-27
6,Bitter Gourd KG,100.0,110.0,105.0,2017-02-27
7,Bottle Gourd KG,35.0,40.0,38.0,2017-02-27
8,Brd Leaf Mustard KG,25.0,30.0,28.0,2017-02-27
9,Brinjal Long KG,30.0,35.0,33.0,2017-02-27
10,Brinjal Round KG,30.0,35.0,33.0,2017-02-27
11,Brocauli KG,30.0,35.0,33.0,2017-02-27
12,Cabbage(Local) KG,10.0,12.0,11.0,2017-02-27
13,Capsicum KG,35.0,40.0,38.0,2017-02-27
14,Carrot(Local) KG,25.0,30.0,28.0,2017-02-27
15,Cauli Local KG,15.0,20.0,18.0,2017-02-27
16,Cauli Terai KG,10.0,15.0,12.0,2017-02-27
17,Celery KG,90.0,100.0,95.0,2017-02-27
18,Chilli Dry KG,270.0,280.0,275.0,2017-02-27
19,Chilli Green KG,45.0,50.0,48.0,2017-02-27
20,Christophine KG,25.0,30.0,28.0,2017-02-27
21,Clive Dry KG,200.0,210.0,205.0,2017-02-27
22,Clive Green KG,70.0,80.0,75.0,2017-02-27
23,Coriander Green KG,30.0,40.0,35.0,2017-02-27
24,Cress Leaf KG,30.0,35.0,33.0,2017-02-27
25,Cucumber(Local) KG,35.0,40.0,38.0,2017-02-27
26,Fennel Leaf KG,35.0,40.0,38.0,2017-02-27
27,Fenugreek Leaf KG,30.0,35.0,33.0,2017-02-27
28,Fish Fresh KG,220.0,225.0,223.0,2017-02-27
29,French Bean(Local) KG,35.0,40.0,38.0,2017-02-27
30,Garlic Dry Chinese KG,340.0,350.0,345.0,2017-02-27
31,Garlic Dry Nepali KG,310.0,320.0,315.0,2017-02-27
32,Garlic Green KG,50.0,60.0,55.0,2017-02-27
33,Ginger KG,40.0,50.0,45.0,2017-02-27
34,Grapes(Green) KG,110.0,120.0,115.0,2017-02-27
35,Green Peas KG,45.0,50.0,48.0,2017-02-27
36,Jack Fruit KG,50.0,60.0,55.0,2017-02-27
37,Knolkhol KG,30.0,35.0,33.0,2017-02-27
38,Lettuce KG,35.0,40.0,38.0,2017-02-27
39,Lime KG,400.0,450.0,425.0,2017-02-27
40,Mint KG,90.0,100.0,95.0,2017-02-27
41,Mombin KG,70.0,80.0,75.0,2017-02-27
42,Mushroom(Kanya) KG,100.0,110.0,105.0,2017-02-27
43,Mustard Leaf KG,30.0,35.0,33.0,2017-02-27
44,Okara KG,75.0,80.0,78.0,2017-02-27
45,Onion Dry (Indian) KG,22.0,24.0,23.0,2017-02-27
46,Onion Green KG,15.0,20.0,18.0,2017-02-27
47,Orange(Nepali) KG,50.0,60.0,55.0,2017-02-27
48,Papaya(Nepali) KG,50.0,60.0,55.0,2017-02-27
49,Parseley KG,90.0,100.0,95.0,2017-02-27
50,Pear(Local) KG,100.0,110.0,105.0,2017-02-27
51,Pineapple 1 Pc,100.0,110.0,105.0,2017-02-27
52,Pomegranate KG,260.0,270.0,265.0,2017-02-27
53,Potato Red KG,18.0,20.0,19.0,2017-02-27
54,Potato White KG,12.0,14.0,13.0,2017-02-27
55,Pumpkin KG,25.0,30.0,28.0,2017-02-27
56,Raddish Red KG,30.0,35.0,33.0,2017-02-27
57,Raddish White(Local) KG,10.0,12.0,11.0,2017-02-27
58,Red Cabbbage KG,50.0,60.0,55.0,2017-02-27
59,Spinach Leaf KG,30.0,35.0,33.0,2017-02-27
60,Squash(Long) KG,15.0,20.0,18.0,2017-02-27
61,Sugarbeet KG,60.0,70.0,65.0,2017-02-27
62,Sweet Orange KG,100.0,110.0,105.0,2017-02-27
63,Sweet Potato KG,60.0,70.0,65.0,2017-02-27
64,Sword Bean KG,50.0,55.0,52.0,2017-02-27
65,Tamarind KG,100.0,110.0,105.0,2017-02-27
66,Tofu KG,80.0,90.0,85.0,2017-02-27
67,Tomato Big(Nepali) KG,20.0,25.0,22.0,2017-02-27
68,Tomato Small(Local) KG,15.0,20.0,18.0,2017-02-27
69,Turnip A KG,30.0,35.0,33.0,2017-02-27
70,Water Melon(Green) KG,40.0,50.0,45.0,2017-02-27
71,Yam KG,50.0,60.0,55.0,2017-02-27
0,Apple(Jholey) KG,100.0,110.0,105.0,2017-02-28
1,Arum KG,50.0,55.0,52.0,2017-02-28
2,Bakula KG,60.0,70.0,65.0,2017-02-28
3,Bamboo Shoot KG,120.0,130.0,125.0,2017-02-28
